timestamp,device_id,power_kw,energy_kwh,voltage_v,current_a,frequency_hz,irradiance_w_m2,panel_temperature_c,state
2025-06-03T19:30:00,solar-inv-001,0.0,110.347,230.6,0.0,50.002,0.0,16.5,standby
2025-06-03T19:45:00,solar-inv-001,0.022,110.353,229.0,0.1,50.025,0.0,15.5,on
2025-06-03T20:00:00,solar-inv-001,0.0,110.353,233.3,0.0,50.007,0.0,15.9,standby
2025-06-03T20:15:00,solar-inv-001,0.008,110.355,226.1,0.04,49.995,0.0,14.9,standby
2025-06-03T20:30:00,solar-inv-001,0.0,110.355,233.1,0.0,49.998,0.0,11.8,standby
2025-06-03T20:45:00,solar-inv-001,0.0,110.355,233.5,0.0,49.977,0.0,13.4,standby
2025-06-03T21:00:00,solar-inv-001,0.022,110.36,228.9,0.1,50.01,0.0,11.4,on
2025-06-03T21:15:00,solar-inv-001,0.024,110.366,231.3,0.1,50.011,0.0,11.4,on
2025-06-03T21:30:00,solar-inv-001,0.0,110.366,230.7,0.0,49.991,0.0,11.3,standby
2025-06-03T21:45:00,solar-inv-001,0.0,110.366,228.7,0.0,49.993,0.0,10.8,standby
2025-06-03T22:00:00,solar-inv-001,0.039,110.376,231.1,0.17,49.957,0.0,14.2,on
2025-06-03T22:15:00,solar-inv-001,0.0,110.376,235.5,0.0,50.007,0.0,10.9,standby
2025-06-03T22:30:00,solar-inv-001,0.0,110.376,228.6,0.0,50.01,0.0,9.3,standby
2025-06-03T22:45:00,solar-inv-001,0.011,110.379,229.7,0.05,49.973,0.0,9.4,on
2025-06-03T23:00:00,solar-inv-001,0.007,110.38,230.2,0.03,50.003,0.0,9.4,standby
2025-06-03T23:15:00,solar-inv-001,0.0,110.38,231.7,0.0,49.976,0.0,9.3,standby
2025-06-03T23:30:00,solar-inv-001,0.018,110.385,229.4,0.08,50.002,0.0,8.8,on
2025-06-03T23:45:00,solar-inv-001,0.0,110.385,229.6,0.0,49.991,0.0,9.4,standby
2025-06-04T00:00:00,solar-inv-001,0.025,110.391,232.1,0.11,49.98,0.0,10.0,on
2025-06-04T00:15:00,solar-inv-001,0.0,110.391,229.4,0.0,49.999,0.0,11.1,standby
2025-06-04T00:30:00,solar-inv-001,0.016,110.395,230.0,0.07,50.02,0.0,9.5,on
2025-06-04T00:45:00,solar-inv-001,0.028,110.402,232.7,0.12,49.959,0.0,10.8,on
2025-06-04T01:00:00,solar-inv-001,0.0,110.402,230.3,0.0,49.984,0.0,8.6,standby
2025-06-04T01:15:00,solar-inv-001,0.0,110.402,231.7,0.0,50.023,0.0,11.0,standby
2025-06-04T01:30:00,solar-inv-001,0.03,110.41,227.5,0.13,49.989,0.0,8.5,on
2025-06-04T01:45:00,solar-inv-001,0.0,110.41,227.3,0.0,49.99,0.0,11.0,standby
2025-06-04T02:00:00,solar-inv-001,0.003,110.41,231.0,0.01,50.001,0.0,11.1,standby
2025-06-04T02:15:00,solar-inv-001,0.0,110.41,229.4,0.0,50.008,0.0,10.5,standby
2025-06-04T02:30:00,solar-inv-001,0.0,110.41,229.5,0.0,49.971,0.0,15.7,standby
2025-06-04T02:45:00,solar-inv-001,0.0,110.41,227.6,0.0,50.004,0.0,10.6,standby
2025-06-04T03:00:00,solar-inv-001,0.048,110.422,232.4,0.21,49.986,0.0,12.1,on
2025-06-04T03:15:00,solar-inv-001,0.0,110.422,228.3,0.0,50.025,0.0,12.2,standby
2025-06-04T03:30:00,solar-inv-001,0.0,110.422,229.0,0.0,50.021,0.0,13.7,standby
2025-06-04T03:45:00,solar-inv-001,0.006,110.424,229.6,0.03,50.008,0.0,14.8,standby
2025-06-04T04:00:00,solar-inv-001,0.009,110.426,231.5,0.04,49.995,0.0,14.1,standby
2025-06-04T04:15:00,solar-inv-001,0.04,110.436,228.5,0.18,50.009,0.0,15.0,on
2025-06-04T04:30:00,solar-inv-001,0.0,110.436,228.1,0.0,50.012,0.0,16.8,standby
2025-06-04T04:45:00,solar-inv-001,0.0,110.436,229.5,0.0,50.023,0.0,18.9,standby
2025-06-04T05:00:00,solar-inv-001,0.017,110.44,232.4,0.07,49.995,0.0,16.1,on
2025-06-04T05:15:00,solar-inv-001,0.014,110.444,227.8,0.06,50.002,0.0,17.8,on
2025-06-04T05:30:00,solar-inv-001,0.0,110.444,228.7,0.0,50.002,0.0,17.7,standby
2025-06-04T05:45:00,solar-inv-001,0.265,110.51,228.8,1.16,50.022,54.9,20.7,on
2025-06-04T06:00:00,solar-inv-001,0.593,110.658,230.7,2.57,50.02,118.1,23.9,on
2025-06-04T06:15:00,solar-inv-001,0.753,110.847,228.9,3.29,49.994,152.1,23.6,on
2025-06-04T06:30:00,solar-inv-001,1.225,111.153,231.4,5.29,49.984,240.4,28.2,on
2025-06-04T06:45:00,solar-inv-001,1.256,111.467,230.9,5.44,49.995,249.1,30.4,on
2025-06-04T07:00:00,solar-inv-001,1.619,111.872,229.1,7.07,49.988,319.8,33.3,on
2025-06-04T07:15:00,solar-inv-001,1.576,112.266,230.0,6.85,49.983,317.5,32.7,on
2025-06-04T07:30:00,solar-inv-001,1.472,112.634,229.8,6.41,50.004,302.5,33.8,on
2025-06-04T07:45:00,solar-inv-001,1.752,113.072,228.0,7.68,49.976,343.3,34.9,on
2025-06-04T08:00:00,solar-inv-001,2.904,113.798,227.8,12.75,50.002,571.5,41.2,on
2025-06-04T08:15:00,solar-inv-001,2.546,114.434,232.4,10.96,50.021,503.3,41.2,on
2025-06-04T08:30:00,solar-inv-001,3.287,115.256,229.8,14.3,50.04,646.2,47.3,on
2025-06-04T08:45:00,solar-inv-001,2.886,115.977,234.0,12.33,50.0,577.6,43.3,on
2025-06-04T09:00:00,solar-inv-001,3.287,116.799,230.3,14.27,49.989,650.2,47.6,on
2025-06-04T09:15:00,solar-inv-001,3.348,117.636,229.8,14.57,49.991,667.8,47.2,on
2025-06-04T09:30:00,solar-inv-001,4.486,118.758,231.7,19.36,50.012,891.2,53.6,on
2025-06-04T09:45:00,solar-inv-001,4.163,119.798,228.2,18.24,49.974,824.4,50.6,on
2025-06-04T10:00:00,solar-inv-001,4.065,120.815,227.0,17.91,50.022,807.5,53.1,on
2025-06-04T10:15:00,solar-inv-001,4.985,122.061,227.4,21.92,49.995,988.2,57.3,on
2025-06-04T10:30:00,solar-inv-001,3.444,122.922,227.4,15.15,50.018,688.8,51.1,on
2025-06-04T10:45:00,solar-inv-001,3.267,123.739,230.2,14.19,49.996,647.6,49.4,on
2025-06-04T11:00:00,solar-inv-001,4.776,124.933,225.6,21.17,50.023,946.3,56.9,on
2025-06-04T11:15:00,solar-inv-001,0.885,125.154,232.6,3.8,49.983,178.3,35.0,on
2025-06-04T11:30:00,solar-inv-001,3.752,126.092,231.6,16.2,50.004,746.6,50.7,on
2025-06-04T11:45:00,solar-inv-001,4.864,127.308,229.2,21.22,50.001,967.1,60.3,on
2025-06-04T12:00:00,solar-inv-001,3.949,128.295,231.6,17.05,50.008,784.5,55.0,on
2025-06-04T12:15:00,solar-inv-001,4.217,129.349,228.6,18.45,49.999,830.3,55.4,on
2025-06-04T12:30:00,solar-inv-001,5.057,130.614,229.5,22.03,50.035,996.2,59.3,on
2025-06-04T12:45:00,solar-inv-001,4.119,131.643,228.2,18.05,49.986,818.1,54.6,on
2025-06-04T13:00:00,solar-inv-001,4.491,132.766,228.9,19.62,49.996,900.1,56.1,on
2025-06-04T13:15:00,solar-inv-001,4.813,133.969,233.0,20.66,49.972,954.6,57.8,on
2025-06-04T13:30:00,solar-inv-001,3.489,134.842,229.1,15.23,50.0,692.7,49.9,on
2025-06-04T13:45:00,solar-inv-001,4.506,135.968,232.6,19.37,50.016,901.7,55.2,on
2025-06-04T14:00:00,solar-inv-001,3.688,136.89,232.6,15.86,50.007,734.1,50.4,on
2025-06-04T14:15:00,solar-inv-001,4.412,137.993,225.4,19.57,50.011,877.0,54.3,on
2025-06-04T14:30:00,solar-inv-001,5.011,139.246,226.7,22.1,49.981,982.3,58.1,on
2025-06-04T14:45:00,solar-inv-001,4.956,140.485,228.2,21.72,50.026,976.0,56.9,on
2025-06-04T15:00:00,solar-inv-001,3.126,141.266,235.9,13.25,49.978,622.9,45.4,on
2025-06-04T15:15:00,solar-inv-001,4.575,142.41,230.3,19.87,50.009,910.2,54.3,on
2025-06-04T15:30:00,solar-inv-001,3.545,143.296,233.0,15.21,50.007,700.9,45.9,on
2025-06-04T15:45:00,solar-inv-001,3.909,144.274,226.6,17.25,50.011,770.3,47.6,on
2025-06-04T16:00:00,solar-inv-001,2.592,144.922,231.0,11.22,49.993,513.5,41.1,on
2025-06-04T16:15:00,solar-inv-001,2.708,145.599,225.0,12.04,49.99,537.0,42.0,on
2025-06-04T16:30:00,solar-inv-001,2.171,146.141,229.3,9.47,50.013,431.3,37.3,on
2025-06-04T16:45:00,solar-inv-001,2.568,146.783,228.1,11.26,49.996,504.6,38.8,on
2025-06-04T17:00:00,solar-inv-001,2.955,147.522,229.1,12.9,50.008,588.3,40.7,on
2025-06-04T17:15:00,solar-inv-001,2.486,148.144,231.3,10.75,49.976,497.6,37.1,on
2025-06-04T17:30:00,solar-inv-001,2.166,148.685,233.4,9.28,50.006,429.7,33.9,on
2025-06-04T17:45:00,solar-inv-001,1.741,149.12,231.2,7.53,50.023,341.0,31.4,on
2025-06-04T18:00:00,solar-inv-001,1.538,149.505,231.4,6.65,49.99,303.1,29.0,on
2025-06-04T18:15:00,solar-inv-001,1.109,149.782,231.3,4.79,50.008,216.1,24.8,on
2025-06-04T18:30:00,solar-inv-001,1.054,150.046,230.8,4.57,50.011,205.0,23.3,on
2025-06-04T18:45:00,solar-inv-001,0.732,150.229,227.4,3.22,50.018,145.3,22.7,on
2025-06-04T19:00:00,solar-inv-001,0.411,150.331,229.7,1.79,50.005,80.1,19.7,on
2025-06-04T19:15:00,solar-inv-001,0.252,150.394,224.5,1.12,49.987,49.0,17.4,on
2025-06-04T19:30:00,solar-inv-001,0.03,150.402,226.8,0.13,49.978,0.0,17.2,on
2025-06-04T19:45:00,solar-inv-001,0.0,150.402,227.9,0.0,49.989,0.0,14.8,standby
2025-06-04T20:00:00,solar-inv-001,0.011,150.405,232.2,0.05,49.968,0.0,14.7,on
2025-06-04T20:15:00,solar-inv-001,0.0,150.405,230.2,0.0,50.017,0.0,14.6,standby
2025-06-04T20:30:00,solar-inv-001,0.0,150.405,227.8,0.0,49.964,0.0,13.5,standby
2025-06-04T20:45:00,solar-inv-001,0.0,150.405,231.8,0.0,49.992,0.0,15.7,standby
2025-06-04T21:00:00,solar-inv-001,0.0,150.405,229.0,0.0,50.008,0.0,12.0,standby
2025-06-04T21:15:00,solar-inv-001,0.004,150.406,225.9,0.02,50.014,0.0,12.5,standby
2025-06-04T21:30:00,solar-inv-001,0.004,150.407,230.3,0.02,49.975,0.0,11.2,standby
2025-06-04T21:45:00,solar-inv-001,0.031,150.414,231.0,0.13,49.988,0.0,12.1,on
2025-06-04T22:00:00,solar-inv-001,0.008,150.416,233.9,0.03,50.022,0.0,11.8,standby
2025-06-04T22:15:00,solar-inv-001,0.0,150.416,233.6,0.0,49.998,0.0,10.2,standby
2025-06-04T22:30:00,solar-inv-001,0.0,150.416,228.3,0.0,49.993,0.0,11.5,standby
2025-06-04T22:45:00,solar-inv-001,0.018,150.421,232.3,0.08,50.003,0.0,11.4,on
2025-06-04T23:00:00,solar-inv-001,0.045,150.432,231.8,0.19,50.032,0.0,8.8,on
2025-06-04T23:15:00,solar-inv-001,0.0,150.432,228.5,0.0,49.946,0.0,10.3,standby
2025-06-04T23:30:00,solar-inv-001,0.028,150.439,228.9,0.12,50.004,0.0,9.2,on
2025-06-04T23:45:00,solar-inv-001,0.0,150.439,230.6,0.0,49.976,0.0,11.2,standby
2025-06-05T00:00:00,solar-inv-001,0.0,150.439,230.6,0.0,49.99,0.0,11.5,standby
2025-06-05T00:15:00,solar-inv-001,0.015,150.443,225.8,0.07,49.952,0.0,9.0,on
2025-06-05T00:30:00,solar-inv-001,0.0,150.443,229.6,0.0,50.001,0.0,10.8,standby
2025-06-05T00:45:00,solar-inv-001,0.0,150.443,226.4,0.0,50.005,0.0,9.8,standby
2025-06-05T01:00:00,solar-inv-001,0.0,150.443,228.7,0.0,49.997,0.0,11.8,standby
2025-06-05T01:15:00,solar-inv-001,0.0,150.443,227.5,0.0,50.013,0.0,12.1,standby
2025-06-05T01:30:00,solar-inv-001,0.0,150.443,227.5,0.0,49.96,0.0,11.0,standby
2025-06-05T01:45:00,solar-inv-001,0.0,150.443,234.4,0.0,50.047,0.0,11.3,standby
2025-06-05T02:00:00,solar-inv-001,0.01,150.445,229.8,0.04,50.023,0.0,11.3,standby
2025-06-05T02:15:00,solar-inv-001,0.001,150.446,232.7,0.0,50.013,0.0,13.8,standby
2025-06-05T02:30:00,solar-inv-001,0.0,150.446,228.9,0.0,49.982,0.0,12.9,standby
2025-06-05T02:45:00,solar-inv-001,0.0,150.446,231.2,0.0,49.977,0.0,12.4,standby
2025-06-05T03:00:00,solar-inv-001,0.046,150.457,233.3,0.2,49.962,0.0,13.3,on
2025-06-05T03:15:00,solar-inv-001,0.017,150.461,229.0,0.07,49.978,0.0,14.1,on
2025-06-05T03:30:00,solar-inv-001,0.002,150.462,231.1,0.01,49.997,0.0,16.2,standby
2025-06-05T03:45:00,solar-inv-001,0.0,150.462,229.0,0.0,50.01,0.0,15.2,standby
2025-06-05T04:00:00,solar-inv-001,0.0,150.462,232.6,0.0,49.971,0.0,15.0,standby
2025-06-05T04:15:00,solar-inv-001,0.0,150.462,228.6,0.0,50.023,0.0,13.2,standby
2025-06-05T04:30:00,solar-inv-001,0.0,150.462,228.2,0.0,50.017,0.0,17.7,standby
2025-06-05T04:45:00,solar-inv-001,0.016,150.466,232.8,0.07,49.956,0.0,16.9,on
2025-06-05T05:00:00,solar-inv-001,0.0,150.466,229.3,0.0,50.005,0.0,17.5,standby
2025-06-05T05:15:00,solar-inv-001,0.028,150.473,226.0,0.12,49.983,0.0,16.6,on
2025-06-05T05:30:00,solar-inv-001,0.004,150.474,233.1,0.02,50.024,0.0,18.8,standby
2025-06-05T05:45:00,solar-inv-001,0.229,150.531,227.6,1.01,49.977,48.1,20.9,on
2025-06-05T06:00:00,solar-inv-001,0.414,150.635,230.2,1.8,49.991,77.2,25.0,on
2025-06-05T06:15:00,solar-inv-001,0.57,150.777,226.8,2.51,50.008,116.4,23.9,on
2025-06-05T06:30:00,solar-inv-001,0.166,150.819,229.4,0.72,49.998,40.1,23.5,on
2025-06-05T06:45:00,solar-inv-001,1.141,151.104,227.6,5.01,50.005,237.5,30.6,on
2025-06-05T07:00:00,solar-inv-001,1.811,151.557,227.4,7.96,50.016,355.1,33.8,on
2025-06-05T07:15:00,solar-inv-001,0.238,151.616,232.1,1.03,49.968,45.1,25.3,on
2025-06-05T07:30:00,solar-inv-001,2.089,152.138,231.4,9.03,50.013,410.5,36.3,on
2025-06-05T07:45:00,solar-inv-001,2.638,152.798,230.1,11.46,50.041,524.6,41.2,on
2025-06-05T08:00:00,solar-inv-001,2.991,153.546,230.9,12.95,49.98,584.6,44.9,on
2025-06-05T08:15:00,solar-inv-001,2.783,154.241,228.0,12.21,50.011,553.1,42.4,on
2025-06-05T08:30:00,solar-inv-001,2.472,154.859,232.7,10.62,49.984,496.9,42.5,on
2025-06-05T08:45:00,solar-inv-001,2.518,155.489,227.7,11.06,50.007,500.4,41.6,on
2025-06-05T09:00:00,solar-inv-001,3.143,156.275,232.9,13.5,50.019,627.3,45.6,on
2025-06-05T09:15:00,solar-inv-001,0.806,156.476,229.9,3.51,49.971,155.4,34.1,on
2025-06-05T09:30:00,solar-inv-001,3.482,157.347,229.3,15.19,49.974,691.7,47.5,on
2025-06-05T09:45:00,solar-inv-001,0.682,157.517,227.2,3.0,49.999,136.6,31.5,on
2025-06-05T10:00:00,solar-inv-001,0.93,157.75,231.2,4.02,50.009,186.6,34.7,on
2025-06-05T10:15:00,solar-inv-001,3.933,158.733,230.3,17.08,49.995,781.1,52.8,on
2025-06-05T10:30:00,solar-inv-001,4.35,159.82,231.1,18.82,49.994,865.6,55.5,on
2025-06-05T10:45:00,solar-inv-001,5.146,161.107,229.6,22.41,50.009,1015.9,60.8,on
2025-06-05T11:00:00,solar-inv-001,3.563,161.998,230.0,15.49,49.981,708.4,51.3,on
2025-06-05T11:15:00,solar-inv-001,0.974,162.241,232.8,4.18,49.989,193.1,35.2,on
2025-06-05T11:30:00,solar-inv-001,3.633,163.149,229.4,15.84,49.974,717.5,50.2,on
2025-06-05T11:45:00,solar-inv-001,4.179,164.194,226.4,18.46,50.011,826.0,54.7,on
2025-06-05T12:00:00,solar-inv-001,4.181,165.239,231.7,18.04,50.051,828.5,54.3,on
2025-06-05T12:15:00,solar-inv-001,4.102,166.265,230.1,17.83,50.001,819.1,55.5,on
2025-06-05T12:30:00,solar-inv-001,5.366,167.606,231.7,23.16,49.979,1060.8,61.1,on
2025-06-05T12:45:00,solar-inv-001,5.049,168.869,229.4,22.01,49.994,997.5,58.7,on
2025-06-05T13:00:00,solar-inv-001,4.123,169.899,226.8,18.18,49.98,815.2,54.8,on
2025-06-05T13:15:00,solar-inv-001,4.837,171.109,227.3,21.28,50.002,963.1,58.0,on
2025-06-05T13:30:00,solar-inv-001,5.585,172.505,231.4,24.14,50.027,1112.0,61.9,on
2025-06-05T13:45:00,solar-inv-001,4.505,173.631,233.3,19.31,49.972,899.3,55.6,on
2025-06-05T14:00:00,solar-inv-001,3.443,174.492,228.4,15.07,49.996,685.1,49.0,on
2025-06-05T14:15:00,solar-inv-001,5.269,175.809,232.0,22.71,50.021,1050.8,59.6,on
2025-06-05T14:30:00,solar-inv-001,3.117,176.588,229.8,13.56,49.977,623.2,46.0,on
2025-06-05T14:45:00,solar-inv-001,3.934,177.572,227.4,17.3,49.982,779.9,50.9,on
2025-06-05T15:00:00,solar-inv-001,1.108,177.849,229.8,4.82,50.01,217.9,33.4,on
2025-06-05T15:15:00,solar-inv-001,3.417,178.703,232.2,14.72,49.979,676.7,47.1,on
2025-06-05T15:30:00,solar-inv-001,3.953,179.691,233.5,16.93,50.029,786.5,51.0,on
2025-06-05T15:45:00,solar-inv-001,3.726,180.623,234.9,15.86,50.0,733.5,48.2,on
2025-06-05T16:00:00,solar-inv-001,2.723,181.304,229.6,11.86,49.989,537.6,41.5,on
2025-06-05T16:15:00,solar-inv-001,3.319,182.133,230.5,14.4,50.009,653.2,45.3,on
2025-06-05T16:30:00,solar-inv-001,2.727,182.815,233.2,11.69,50.003,539.3,39.7,on
2025-06-05T16:45:00,solar-inv-001,2.146,183.352,231.6,9.27,49.985,424.5,36.2,on
2025-06-05T17:00:00,solar-inv-001,2.884,184.073,227.9,12.65,49.98,575.6,39.0,on
2025-06-05T17:15:00,solar-inv-001,2.036,184.582,227.5,8.95,49.995,409.3,33.4,on
2025-06-05T17:30:00,solar-inv-001,0.364,184.673,231.2,1.57,50.013,69.6,24.8,on
2025-06-05T17:45:00,solar-inv-001,1.789,185.12,231.5,7.73,50.011,352.4,32.5,on
2025-06-05T18:00:00,solar-inv-001,1.697,185.544,230.0,7.38,49.989,331.8,30.0,on
2025-06-05T18:15:00,solar-inv-001,1.177,185.838,230.6,5.1,50.011,230.0,26.3,on
2025-06-05T18:30:00,solar-inv-001,1.166,186.13,229.9,5.07,49.992,235.9,24.8,on
2025-06-05T18:45:00,solar-inv-001,0.909,186.357,230.2,3.95,50.001,179.5,22.6,on
2025-06-05T19:00:00,solar-inv-001,0.47,186.475,231.9,2.03,49.998,91.0,18.4,on
2025-06-05T19:15:00,solar-inv-001,0.049,186.487,226.3,0.22,49.975,8.6,18.4,on
2025-06-05T19:30:00,solar-inv-001,0.0,186.487,228.3,0.0,50.03,0.0,17.3,standby
2025-06-05T19:45:00,solar-inv-001,0.0,186.487,228.3,0.0,50.022,0.0,15.6,standby
2025-06-05T20:00:00,solar-inv-001,0.0,186.487,233.0,0.0,49.941,0.0,16.2,standby
2025-06-05T20:15:00,solar-inv-001,0.002,186.487,228.5,0.01,50.01,0.0,13.2,standby
2025-06-05T20:30:00,solar-inv-001,0.0,186.487,232.5,0.0,49.992,0.0,13.5,standby
2025-06-05T20:45:00,solar-inv-001,0.009,186.49,231.0,0.04,50.002,0.0,13.7,standby
2025-06-05T21:00:00,solar-inv-001,0.0,186.49,231.3,0.0,49.983,0.0,12.7,standby
2025-06-05T21:15:00,solar-inv-001,0.0,186.49,228.4,0.0,49.996,0.0,14.4,standby
2025-06-05T21:30:00,solar-inv-001,0.03,186.497,229.7,0.13,50.042,0.0,13.5,on
2025-06-05T21:45:00,solar-inv-001,0.01,186.5,225.6,0.04,50.04,0.0,11.6,standby
2025-06-05T22:00:00,solar-inv-001,0.028,186.507,232.9,0.12,50.0,0.0,12.9,on
2025-06-05T22:15:00,solar-inv-001,0.016,186.511,227.0,0.07,49.99,0.0,10.0,on
2025-06-05T22:30:00,solar-inv-001,0.0,186.511,229.3,0.0,49.981,0.0,11.3,standby
2025-06-05T22:45:00,solar-inv-001,0.0,186.511,226.9,0.0,50.02,0.0,11.2,standby
2025-06-05T23:00:00,solar-inv-001,0.0,186.511,234.6,0.0,49.967,0.0,12.1,standby
2025-06-05T23:15:00,solar-inv-001,0.0,186.511,230.1,0.0,50.005,0.0,8.6,standby
2025-06-05T23:30:00,solar-inv-001,0.0,186.511,227.8,0.0,49.99,0.0,9.3,standby
2025-06-05T23:45:00,solar-inv-001,0.023,186.516,231.0,0.1,50.004,0.0,11.1,on
2025-06-06T00:00:00,solar-inv-001,0.004,186.517,231.5,0.02,50.009,0.0,9.2,standby
2025-06-06T00:15:00,solar-inv-001,0.0,186.517,228.8,0.0,49.982,0.0,10.1,standby
2025-06-06T00:30:00,solar-inv-001,0.0,186.517,229.4,0.0,50.028,0.0,11.1,standby
2025-06-06T00:45:00,solar-inv-001,0.0,186.517,230.3,0.0,50.014,0.0,9.4,standby
2025-06-06T01:00:00,solar-inv-001,0.05,186.53,230.0,0.22,50.009,0.0,11.8,on
2025-06-06T01:15:00,solar-inv-001,0.02,186.535,232.1,0.09,50.025,0.0,12.5,on
2025-06-06T01:30:00,solar-inv-001,0.0,186.535,232.9,0.0,50.0,0.0,11.7,standby
2025-06-06T01:45:00,solar-inv-001,0.01,186.537,229.3,0.04,49.986,0.0,11.5,standby
2025-06-06T02:00:00,solar-inv-001,0.0,186.537,228.6,0.0,49.983,0.0,10.0,standby
2025-06-06T02:15:00,solar-inv-001,0.023,186.543,230.0,0.1,50.01,0.0,12.2,on
2025-06-06T02:30:00,solar-inv-001,0.0,186.543,229.8,0.0,49.988,0.0,10.3,standby
2025-06-06T02:45:00,solar-inv-001,0.021,186.548,229.8,0.09,50.005,0.0,12.8,on
2025-06-06T03:00:00,solar-inv-001,0.0,186.548,232.2,0.0,50.014,0.0,13.4,standby
2025-06-06T03:15:00,solar-inv-001,0.008,186.55,229.3,0.03,50.005,0.0,11.8,standby
2025-06-06T03:30:00,solar-inv-001,0.042,186.561,234.7,0.18,50.015,0.0,14.9,on
2025-06-06T03:45:00,solar-inv-001,0.029,186.568,230.2,0.13,49.97,0.0,15.0,on
2025-06-06T04:00:00,solar-inv-001,0.0,186.568,229.2,0.0,49.974,0.0,15.8,standby
2025-06-06T04:15:00,solar-inv-001,0.005,186.569,229.3,0.02,50.027,0.0,16.6,standby
2025-06-06T04:30:00,solar-inv-001,0.0,186.569,228.9,0.0,50.017,0.0,16.0,standby
2025-06-06T04:45:00,solar-inv-001,0.01,186.572,231.2,0.04,50.022,0.0,17.4,standby
2025-06-06T05:00:00,solar-inv-001,0.0,186.572,228.4,0.0,50.006,0.0,15.9,standby
2025-06-06T05:15:00,solar-inv-001,0.017,186.576,227.6,0.07,49.992,0.0,19.2,on
2025-06-06T05:30:00,solar-inv-001,0.0,186.576,230.6,0.0,50.04,0.0,17.2,standby
2025-06-06T05:45:00,solar-inv-001,0.061,186.591,228.6,0.27,50.058,16.0,19.4,on
2025-06-06T06:00:00,solar-inv-001,0.214,186.645,229.2,0.93,49.986,45.9,19.8,on
2025-06-06T06:15:00,solar-inv-001,0.957,186.884,230.1,4.16,50.0,188.4,26.6,on
2025-06-06T06:30:00,solar-inv-001,0.774,187.078,229.9,3.37,49.979,159.1,26.1,on
2025-06-06T06:45:00,solar-inv-001,0.405,187.179,228.9,1.77,49.991,82.8,25.5,on
2025-06-06T07:00:00,solar-inv-001,1.28,187.499,229.5,5.58,49.975,257.8,28.9,on
2025-06-06T07:15:00,solar-inv-001,0.679,187.669,226.2,3.0,50.008,135.7,27.4,on
2025-06-06T07:30:00,solar-inv-001,1.925,188.15,228.9,8.41,49.998,384.6,33.7,on
2025-06-06T07:45:00,solar-inv-001,1.805,188.601,228.9,7.89,50.023,358.9,34.8,on
2025-06-06T08:00:00,solar-inv-001,2.81,189.304,230.9,12.17,50.003,556.5,40.9,on
2025-06-06T08:15:00,solar-inv-001,3.225,190.11,230.7,13.98,49.999,632.8,44.9,on
2025-06-06T08:30:00,solar-inv-001,3.205,190.911,231.0,13.87,49.985,632.0,46.0,on
2025-06-06T08:45:00,solar-inv-001,3.18,191.706,230.9,13.77,49.971,631.1,44.8,on
2025-06-06T09:00:00,solar-inv-001,2.861,192.421,231.1,12.38,50.001,560.0,45.0,on
2025-06-06T09:15:00,solar-inv-001,3.278,193.241,228.3,14.36,49.958,643.3,46.1,on
2025-06-06T09:30:00,solar-inv-001,4.037,194.25,231.9,17.41,49.997,802.7,51.2,on
2025-06-06T09:45:00,solar-inv-001,2.929,194.982,229.9,12.74,50.016,589.6,47.6,on
2025-06-06T10:00:00,solar-inv-001,4.872,196.2,230.9,21.1,49.992,962.7,59.4,on
2025-06-06T10:15:00,solar-inv-001,3.707,197.127,230.1,16.11,49.984,732.8,50.6,on
2025-06-06T10:30:00,solar-inv-001,4.397,198.226,228.7,19.23,50.002,876.3,54.9,on
2025-06-06T10:45:00,solar-inv-001,5.122,199.507,230.2,22.25,49.988,1016.2,60.3,on
2025-06-06T11:00:00,solar-inv-001,4.06,200.522,226.6,17.92,50.029,798.6,53.6,on
2025-06-06T11:15:00,solar-inv-001,5.232,201.83,231.5,22.6,50.002,1034.3,62.0,on
2025-06-06T11:30:00,solar-inv-001,3.51,202.707,229.1,15.32,50.038,696.8,49.8,on
2025-06-06T11:45:00,solar-inv-001,4.561,203.848,233.9,19.5,50.008,912.4,57.6,on
2025-06-06T12:00:00,solar-inv-001,3.772,204.791,231.2,16.31,49.953,743.8,53.3,on
2025-06-06T12:15:00,solar-inv-001,3.99,205.788,233.3,17.1,49.99,794.5,52.3,on
2025-06-06T12:30:00,solar-inv-001,4.211,206.841,230.6,18.26,50.005,833.0,53.6,on
2025-06-06T12:45:00,solar-inv-001,3.797,207.79,230.4,16.48,49.95,757.3,51.9,on
2025-06-06T13:00:00,solar-inv-001,3.918,208.77,231.0,16.96,50.017,777.5,54.3,on
2025-06-06T13:15:00,solar-inv-001,5.333,210.103,231.0,23.09,49.996,1050.9,61.4,on
2025-06-06T13:30:00,solar-inv-001,3.906,211.079,229.7,17.0,49.996,781.0,55.7,on
2025-06-06T13:45:00,solar-inv-001,3.366,211.921,231.0,14.57,50.0,674.1,50.3,on
2025-06-06T14:00:00,solar-inv-001,0.592,212.069,225.0,2.63,50.025,112.0,33.4,on
2025-06-06T14:15:00,solar-inv-001,3.978,213.063,227.9,17.46,49.998,792.6,53.9,on
2025-06-06T14:30:00,solar-inv-001,1.919,213.543,230.4,8.33,50.031,382.6,38.4,on
2025-06-06T14:45:00,solar-inv-001,1.217,213.847,232.3,5.24,50.009,238.9,33.8,on
2025-06-06T15:00:00,solar-inv-001,2.997,214.597,231.2,12.96,50.006,593.4,45.6,on
